Hugo_Symbol	Entrez_Gene_Id	TCGA-BL-A13J-11	TCGA-BT-A20N-11	TCGA-BT-A20Q-11	TCGA-BT-A20R-11	TCGA-BT-A20U-11	TCGA-BT-A20W-11	TCGA-BT-A2LA-11	TCGA-BT-A2LB-11	TCGA-CU-A0YN-11	TCGA-CU-A0YR-11	TCGA-GC-A3BM-11	TCGA-GC-A3WC-11	TCGA-GC-A6I3-11	TCGA-GD-A2C5-11	TCGA-GD-A3OP-11	TCGA-GD-A3OQ-11	TCGA-K4-A3WV-11	TCGA-K4-A54R-11	TCGA-K4-A5RI-11
TPST1	8460	969.205	1645.67	1487.63	4225.56	654.264	1134.79	358.65	518.553	1432.71	1099.41	655.994	1331.78	546.481	424.641	528.36	620.826	289.391	510.753	1254.25
TPST2	8459	294.302	216.973	168.728	237.831	875.969	588.493	1006.75	630.798	184.515	414.118	1129.95	416.91	965.471	588.118	937.436	726.129	816.177	902.628	737.11
TPT1	7178	53804.9	62582.7	45598.9	83426.2	86768.2	61086.6	111455	79481	48869.8	72531.2	83181.6	71054.2	72676.6	60527.9	70461	59616.3	87222.2	73693.5	91083.3
TPTE2	93492	0	0	0	0	0	0	0.4219	0.9276	0	1.1765	0	0	1.328	1.1962	0	0	1.5756	0	0.4824
TPTE2P1	646405	14.0144	0.8749	4.417	2.7701	11.6279	9.3151	1.6878	2.3191	2.8944	9.4118	12.775	9.9125	1.328	15.949	6.1877	5.6651	3.6765	3.5842	2.412
TPTE2P3	220115	0	0	1.7668	0.7915	0.7752	0.5479	1.6878	0.4638	0	2.3529	4.4712	0	0	1.9936	0	0.9997	0	0	0
TPTE	7179	2.7217	0	3.5954	1.7689	0	1.6438	0	0.6772	0.9624	1.4765	0	0	0	14.6292	0.4022	3.6323	0	0	0.4824
TPX2	22974	6.6384	39.3701	9.7173	34.4282	867.442	1241.64	353.165	718.46	2185.96	188.823	327.039	128.863	1107.57	1137.16	124.098	96.6395	16.2815	10.1553	235.412
TRA2A	29896	919.048	1515.31	1179.33	1128.61	1569.77	1398.36	1445.99	1716.6	957.308	1092.35	1555.99	1465.31	952.191	1380.78	1664.83	1407.6	1799.37	1189.37	1116.76
TRA2B	6434	2075.6	3129.48	2221.73	3030.47	2505.43	2544.11	2729.54	3737.01	2049.93	2200	2973.37	2588.92	2027.22	2613.64	2403.92	2200.05	2192.75	2875.15	2568.31
TRABD	80305	264.06	343.832	315.371	336.763	1403.88	739.726	1915.19	1122.45	243.126	397.059	1285.16	687.464	4616.2	1191.79	1757.3	909.745	1236.87	1822.58	1993.29
TRADD	8717	292.827	277.34	359.541	257.222	565.116	390.685	670.042	454.546	320.55	340	423.49	414.577	1644.09	907.496	559.299	398.888	591.387	430.108	730.357
TRAF1	7185	272.912	769.904	374.558	770.479	175.969	647.123	226.16	364.564	230.101	314.706	374.945	547.522	1503.32	305.821	230.32	261.593	222.689	424.134	983.135
TRAF2	7186	185.137	190.726	288.869	149.189	457.364	410.411	279.747	273.191	334.298	304.706	191.624	330.612	1394.42	282.695	344.448	235.934	346.639	288.531	538.361
TRAF3	7187	221.28	286.964	324.205	277.8	151.163	191.233	129.958	187.848	292.33	149.412	155.855	228.571	355.91	170.255	150.223	212.274	126.576	219.833	311.632
TRAF3IP1	26146	854.14	804.024	831.272	660.071	406.977	478.356	251.899	502.783	561.505	514.118	404.327	565.015	156.042	435.407	426.951	437.877	429.097	323.775	415.348
TRAF3IP2	10758	557.625	467.192	448.763	1101.31	934.884	669.589	578.903	1261.13	465.268	545.882	719.869	611.079	462.151	449.362	661.739	701.47	945.378	938.471	1012.08
TRAF3IP3	80342	16.9648	51.6185	9.7173	11.0803	82.9457	165.48	134.177	281.076	26.7728	99.4118	100.283	311.37	1223.77	298.246	102.441	139.294	46.2185	49.5818	397.017
TRAF4	9618	109.902	259.842	74.2049	298.773	1493.8	1819.73	6114.35	1803.34	157.019	630.588	3608.29	1788.92	6757.64	3911.08	4542.11	2084.08	2659.14	3737.16	2096.52
TRAF5	7188	751.614	659.668	1162.54	551.246	258.139	389.589	252.321	248.145	929.812	574.706	571.041	804.665	777.556	323.764	219.319	714.133	421.744	452.21	615.062
TRAF6	7189	232.344	181.977	256.184	131.777	163.566	137.534	147.257	240.26	175.108	156.471	169.268	175.51	57.7689	146.731	115.847	218.605	194.853	235.962	137.967
TRAF7	84231	1981.93	1916.01	2139.5	1721.29	3875.81	1832.26	1189.62	2208	2398.7	1702.18	1366.42	1789.39	2130.82	2056.16	2262.74	1842.93	1628.62	1420	1925.61
TRAFD1	10906	1079.11	826.772	1029.15	1825.09	1304.65	1135.89	1069.2	917.44	1116.5	1162.35	967.065	1353.94	1526.56	1007.97	1975.94	1209.33	1243.17	878.734	1771.38
TRAIP	10293	33.9296	15.748	24.735	20.5778	58.1395	155.616	44.7257	27.3655	135.311	45.8824	37.6861	39.6501	416.999	69.7767	34.7198	49.6527	57.7731	7.7658	47.2754
TRAK1	22906	2001.84	2631.67	2543.29	1934.71	1317.05	2317.26	6321.94	1361.78	2186.69	2029.41	4987.34	2401.75	2051.13	5920.65	2469.92	5151.89	8601.89	6062.13	2520.55
TRAK2	66008	3530.15	3687.66	3918.73	4001.19	1062.79	1466.85	366.667	778.293	2951.52	1474.12	831.65	1876.38	461.487	1174.24	971.124	1318.3	643.382	702.509	748.206
TRAM1	23471	2547.67	2724.41	2265.9	2483.58	2427.13	5374.79	2746.41	2757.42	3343.7	3082.94	3240.37	2349.27	1842.63	6753.99	3253.35	3626.31	2966.91	3603.35	4415.43
TRAM1L1	133022	42.0431	21.8723	60.0707	20.182	6.2016	68.4932	108.861	4.6382	81.042	47.6471	75.3723	85.1312	11.2882	173.046	30.9385	100.305	108.719	6.5711	25.0849
TRAM2	9697	1787.94	1385.83	1808.3	1291.65	316.279	1389.59	340.084	462.894	2159.19	1450.59	948.541	1130.61	517.928	830.941	400.825	1080.36	362.92	571.685	892.444
TRANK1	9881	827.586	662.292	751.767	798.971	515.504	802.74	420.253	411.874	761.216	1101.18	909.577	1474.05	440.903	744.817	912.685	1080.36	765.231	424.134	658.961
TRAP1	10131	1354.16	1461.18	1611.24	1447.83	2311.28	1425.63	2314.51	2432.02	1271.36	1654.18	1504.5	1424.71	3168.8	1371.07	2176.21	1473.19	1952	1564.78	1472.79
TRAPPC10	7109	711.045	935.258	696.113	843.292	939.535	916.712	662.869	1262.99	727.931	860.588	945.347	900.292	825.365	1303.83	1062.56	1053.7	890.756	1319	998.572
TRAPPC1	58485	1002.4	860.892	1037.1	723.783	2082.95	1451.51	3018.57	1585.81	1480.46	1380	1406.52	1347.52	2565.07	1271.53	1773.12	1394.94	2100.84	1214.46	1946.97
TRAPPC2	6399	400.516	329.834	297.703	204.59	284.496	226.849	229.958	250	324.168	318.235	219.729	391.837	288.845	274.721	258.164	290.252	323.529	182.198	223.352
TRAPPC2L	51693	503.043	431.321	389.576	372.378	580.62	558.356	1144.3	632.189	408.104	735.882	491.836	610.496	1588.31	488.836	559.643	414.217	829.307	351.852	803.199
TRAPPC2P1	10597	157.618	145.547	134.187	155.77	177.271	163.101	293.519	217.857	119.32	155.794	286.549	186.426	310.558	245.259	180.588	121.736	153.209	178.584	198.195
TRAPPC3	27095	1239.17	1022.75	1174.91	1037.59	1313.95	1020.27	1154.85	1288.96	1206.22	994.118	783.105	1076.38	1531.87	1171.85	1153.32	814.771	907.038	746.715	1090.23
TRAPPC4	51399	621.058	510.061	504.417	424.218	972.868	601.096	1037.13	641.002	523.878	681.765	624.696	645.481	846.614	1066.99	753.18	543.514	867.647	624.253	914.634
TRAPPC5	126003	295.04	288.714	386.042	314.602	789.923	372.055	913.502	566.327	394.356	345.882	473.312	412.245	1405.71	959.729	505.328	355.9	588.235	373.955	818.154
TRAPPC6A	79090	174.073	189.851	175.795	184.013	272.868	438.904	951.055	391.93	130.97	321.176	475.867	325.947	3182.6	660.287	546.923	378.894	931.197	448.029	671.504
TRAPPC6B	122553	703.67	845.144	812.721	910.17	898.45	735.89	631.646	871.521	689.58	732.353	588.926	725.947	590.305	497.209	673.083	612.828	596.639	589.606	614.58
TRAPPC9	83696	1130.74	943.132	976.148	904.234	722.481	582.466	672.996	673.933	842.258	1024.12	574.873	721.283	1042.5	956.539	669.646	655.149	655.462	571.685	609.756
TRAT1	50852	2.2128	6.1242	0.8834	1.5829	24.031	60.8219	19.8312	25.974	0.7236	23.5294	29.3824	47.8134	41.8327	84.5295	15.1255	14.6625	9.4538	39.4265	101.787
TRDMT1	1787	84.0863	123.36	114.841	174.911	57.3643	134.247	44.3038	71.8924	122.287	124.118	86.8697	86.8805	31.2085	64.5933	54.658	95.3066	49.895	70.4898	67.0539
TRDN	10345	2.2128	0.8749	1.7668	22.1607	0	0	0	0.4638	0	2.3529	1.2775	1.1662	0.664	3.9872	0.6875	0	8.4034	0	0
TREH	11181	0	0	0	0	13.9535	3.2877	20.6751	7.885	0	1.7647	2.555	0	0	11.9617	6.8752	8.9975	5.7773	19.7133	8.2008
TREM1	54210	21.3904	48.119	0.8834	38.7812	68.9922	16.9863	17.7215	35.2505	0.7236	4.1176	41.5186	8.7464	100.266	10.3668	6.8752	11.9966	1.5756	28.6738	103.234
TREM2	54209	11.064	34.9956	11.4841	20.5778	77.5194	69.589	63.7131	21.3358	22.4313	8.8235	35.7699	37.9009	62.417	73.3652	48.1265	69.6471	69.8529	43.0108	73.8075
TREML1	340205	0.7376	0	0	0	1.5504	1.0959	0.4219	3.2468	0	2.3529	3.1937	4.6647	45.8167	4.7847	0.6875	2.9992	0	2.3895	12.5425
TREML2	79865	5.1632	8.7489	0	3.1658	5.4264	5.4795	0.4219	27.8293	0.7236	5.2941	2.555	30.3207	51.1288	20.7337	4.4689	3.9989	0.5252	0	42.4514
TREML2P1	221438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREML3	340206	1.4752	1.7498	4.417	0	2.3256	1.0959	0	0.4638	0	0	0	0	2.656	0.7974	0	0	0	0	0.9648
TREML4	285852	0	0	0	0	0.7752	0	1.2658	1.3915	0	1.1765	0	0	1.992	0.7974	0.3438	0	0	0	0
TRERF1	55809	224.968	285.214	403.71	404.036	982.17	686.575	964.135	859.462	390.014	586.471	1517.67	712.536	235.06	911.483	906.497	2182.05	1168.59	1009.56	634.841
TREX1	11277	248.777	159.895	277.421	146.589	1004.19	396.888	318.025	267.268	246.643	377.806	290.694	314.012	1005.94	438.652	852.042	360.016	801.187	192.473	494.158
TREX2	11219	2.9504	0	1.7668	2.3744	36.062	4.3836	2.5316	30.2644	0.9696	3.5294	5.7487	1.3236	17.5963	6.3796	3.4376	2.9992	7.6366	3.5842	9.648
TRH	7200	0.7376	5.2493	0	1.9786	0	1.0959	1.2658	1.8553	0	0	0.6387	1.7493	2.656	1.9936	5.5002	0	0	0.5974	1.9296
TRHDE	29953	32.5355	32.2485	9.7261	25.0574	4.6512	360.192	97.8312	42.5928	33.2344	67.8529	140.793	47.1837	72.2776	63.6962	40.581	174.591	65.2941	77.7599	114.469
TRHR	7201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIAP1	51499	267.748	295.713	268.551	241.393	498.45	545.753	457.384	592.764	390.014	338.824	337.898	408.163	1171.98	456.938	626.332	382.559	502.626	323.178	472.754
TRIB1	10221	1092.38	11013.1	924.912	8962.41	1319.38	4268.49	21732.9	10309.8	616.498	1772.35	39788.9	5026.82	5463.48	13778.7	7291.85	4675.35	3610.82	17624.3	5242.74
TRIB2	28951	1118.94	862.642	629.859	901.464	979.845	1064.66	1366.24	529.685	1025.33	957.059	1102.48	2071.72	1573.04	1656.3	1382.95	852.76	784.139	1238.35	1636.31
TRIB3	57761	39.0928	35.8705	58.3039	79.9367	705.426	443.288	374.683	570.501	52.0984	140.588	251.667	104.373	525.896	213.317	222.069	200.61	287.29	100.956	345.4
TRIL	9865	71.5471	111.986	261.484	156.708	103.876	567.123	48.9451	53.8033	223.589	267.059	207.593	134.111	74.3692	149.123	113.785	322.243	57.2479	74.6714	184.76
TRIM10	10107	0	0	0	0	0	0	0	0	0	0	0	0	1.328	0.7974	0	0	0	0	0
TRIM11	81559	264.06	216.973	196.113	120.301	565.116	533.699	1119.83	592.764	238.784	321.176	613.198	482.799	1419.65	633.573	910.622	607.829	951.681	722.82	773.29
TRIM13	10206	708.494	433.561	610.035	305.774	1165.74	617.244	662.941	1086.38	686.035	604.694	498.294	629.26	580.505	1131.1	717.071	747.47	895.735	486.183	512.75
TRIM14	9830	217.592	207.716	62.7208	77.1666	1045.15	747.397	872.152	1065.99	311.867	271.176	703.262	542.274	754.316	950.159	2035.55	1232.99	1682.25	598.566	917.529
TRIM15	89870	0	0	0	0	0.7752	0	0	0.9276	0	0	0	0	14.6082	0.7974	0.6875	0	0	0	0
TRIM16	10626	1497.33	947.507	2022.08	612.655	5320.88	1082.82	2045.15	11235.1	961.122	720	1400.99	2349.22	1041.52	1191.17	5341.97	1557.54	1706.28	4132.6	1275.93
TRIM16L	147166	1169.88	502.703	956.44	364.543	1320.04	112.373	115.19	695.547	437.344	295.935	71.3034	491.545	49.1368	79.1826	286.384	191.156	130.94	140.382	181.441
TRIM17	51127	2.2128	0.8749	0	1.5829	5.4264	9.3151	11.8143	3.2468	4.3415	12.9412	22.9949	20.9913	127.49	27.9107	79.4087	53.6516	113.445	20.3106	13.0249
TRIM21	6737	361.424	277.34	382.509	219.232	351.163	410.411	476.371	384.508	372.648	359.412	375.584	520.7	270.916	557.815	923.341	395.889	560.924	381.72	464.071
TRIM22	10346	598.193	654.418	464.664	781.163	660.465	1894.79	763.291	1133.58	540.521	1399.41	1663.94	1704.37	955.511	1020.73	4656.24	1335.96	1436.97	1519.12	1647.4
TRIM2	23321	1207.45	940.507	1235.87	1240.6	2520.16	1584.11	1502.53	982.375	951.519	1338.24	1794.24	1274.05	374.502	2179.03	1956.34	2895.85	1829.83	1611.11	889.067
TRIM23	373	679.329	501.312	527.385	395.33	229.457	292.603	124.051	141.929	459.479	506.471	234.421	436.735	90.3054	261.164	180.474	336.572	219.538	99.7611	256.155
TRIM24	8805	603.356	429.571	509.717	379.501	940.31	752.329	990.717	1000	581.766	470.588	934.488	486.88	763.612	1000	871.433	782.447	1269.96	488.053	404.735
TRIM25	7706	823.729	474.191	674.912	536.605	724.806	586.301	396.202	726.345	667.149	597.059	767.136	527.697	713.147	1500	581.987	1280.64	1311.97	727.001	701.895
TRIM26	7726	1338.74	1258.09	1555.65	865.057	2044.96	1750.68	2299.16	1919.76	1291.61	1316.47	1801.91	1573.18	791.501	1446.17	2452.05	1425.27	1902.84	1869.77	1436.59
TRIM27	5987	697.031	579.178	752.65	545.706	1003.1	1080.55	1529.11	867.347	686.686	841.765	1139.53	901.458	1265.6	1695.77	1438.98	1194	1794.12	1283.15	1326.12
TRIM28	10155	5847.69	4547.68	5337.46	4406.81	5708.53	6602.19	6926.58	5266.7	6395.08	6437.65	5192.38	6050.73	10336	6475.28	5429.7	4272.47	5352.94	5676.22	6103.35
TRIM29	23650	33.9296	15.748	63.6042	16.6205	32694.6	4153.42	15662.4	48648	52.822	1202.35	11641.8	3689.8	5572.38	10636	23316.6	6278.24	8437.5	14455.8	4560.15
TRIM3	10612	467.638	402.45	643.11	357.736	174.419	213.699	112.658	157.699	471.056	458.824	164.797	422.74	122.178	210.128	185.287	222.271	163.865	173.238	211.292
TRIM31	11074	0	0	1.7668	1.9786	28.6822	712.329	3073.84	31.0761	1.4472	186.471	728.173	2028.57	1019.92	473.286	13390.9	763.785	49.895	7658.3	2190.59
TRIM32	22954	475.751	323.709	478.799	283.34	233.333	428.493	594.515	173.006	479.74	467.647	385.804	457.726	160.691	445.774	367.137	649.151	835.609	536.44	408.112
TRIM33	51592	1312.19	1516.19	1091.87	1580.93	1175.19	1173.15	960.76	1343.69	939.942	1251.18	1453.79	1222.16	367.862	1122.81	1150.57	1613.55	1258.93	1351.85	994.231
TRIM34	53840	101.789	125.109	154.594	130.59	116.279	207.671	327.426	172.078	135.311	196.471	330.233	224.49	141.434	345.295	399.45	353.567	386.555	199.522	118.671
TRIM35	23087	401.991	403.325	418.728	307.479	386.046	351.233	312.236	478.664	371.201	351.176	343.647	301.458	223.772	311.005	319.01	373.895	655.987	537.037	462.141
TRIM36	55521	2.9504	5.2493	3.5336	9.1017	4.6512	15.3425	7.5949	13.9147	5.0651	10	13.4137	8.7464	3.3201	13.5566	14.438	14.3293	6.8277	8.9606	13.9897
TRIM37	4591	810.562	812.607	941.696	1030.89	441.69	613.951	353.954	432.129	1154.83	744.012	456.813	615.93	404.396	1200.69	493.922	645.056	386.46	411.505	441.813
TRIM38	10475	448.46	403.325	417.844	382.667	753.488	501.918	912.236	1535.71	327.062	578.823	1101.2	744.023	710.491	725.279	1239.6	865.09	791.492	867.981	582.259
TRIM39	56658	690.385	568.224	683.534	459.05	362.829	320.866	380.958	467.565	404.132	573.453	472.68	531.714	320.711	319.175	337.401	368.806	468.482	387.509	397.972
TRIM40	135644	0	0	0	0	0.7752	1.0959	0.4219	2.3191	0	0	0.6387	0	1.992	0	1.7188	0.3332	0	0	0
TRIM41	90933	564.374	515.197	615.141	465.706	734.403	549.386	695.346	709.202	467.612	447.041	722.916	683.504	646.454	865.132	911.207	826.848	955.851	566.936	683.988
TRIM42	287015	0	0	0	0	0	0	0	0	0	0	0	0	0.664	0	0	0	0	0	0
TRIM43	129868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM44	54765	1679.51	2039.37	1759.72	2293.63	435.659	1055.89	338.819	562.152	1591.9	1027.65	951.096	853.061	217.131	614.035	754.555	1469.59	675.945	909.199	455.87
TRIM45	80263	176.286	124.234	190.813	104.076	83.7209	146.849	151.477	41.744	151.23	152.353	210.148	230.904	64.409	203.349	137.504	212.94	223.214	145.161	70.4307
TRIM46	80128	11.8016	12.2485	25.6184	17.412	26.3566	13.6986	17.7215	12.5232	44.1389	20	7.665	32.6531	39.1766	19.1388	35.7511	26.3259	22.0588	7.7658	32.3209
TRIM47	91107	1793.1	1390.2	2263.25	1675.5	758.139	920.548	442.616	567.718	1665.7	1194.71	602.339	1138.78	1079.68	711.722	442.42	740.459	296.744	400.239	1430.8
TRIM48	79097	0	0	0.8834	0	0	0	0	0	0	0	0	0	11.2882	0	0	0	0	0	0
TRIM4	89122	725.06	516.186	515.018	461.812	453.488	581.37	846.413	676.252	624.457	1111.76	894.886	725.364	302.789	447.767	615.332	833.766	1507.35	575.866	495.909
TRIM49	57093	0	0	0.8834	0	0	0	0	7.4212	0.7236	0	0	0	0	0	0	0	0	0	0
TRIM49L	729384	0	0	0.8834	0	0	0	0	0	0	0	0	0	0	0	0.6875	0	0	0	0
TRIM50	135892	5.1632	1.7498	3.5336	1.1872	2.3256	1.6438	4.2194	0.9276	2.8944	4.1176	1.9162	9.9125	1.328	3.1898	2.0626	1.333	1.5756	0	12.06
TRIM52	84851	196.201	150.481	174.912	100.514	86.8217	94.2466	52.3207	61.6883	133.14	179.412	111.781	144.606	57.1049	111.244	84.2214	181.282	152.836	135.006	96.9628
TRIM53	642569	0	0	0.8834	0	0	0	0	0.9276	0	0	0	0	0	0	0	0	0	0	0
TRIM54	57159	1.4752	0	0.8834	0.7915	0	0.5479	6.7511	0	0.7236	2.3529	3.8325	0	5.3121	8.3732	0.6875	0.9997	0.5252	0.5974	21.2257
TRIM55	84675	0	0.8749	0.8834	0.7915	0	0.5479	1.2658	1.3915	0	1.1765	0.6387	2.9155	5.3121	1.1962	1.0313	0	0	0	0
TRIM56	81844	316.43	422.572	327.738	365.255	327.907	285.479	127.004	228.2	246.744	263.529	414.548	298.542	32.5365	283.493	363.355	541.181	373.424	311.828	156.781
TRIM58	25893	5.9008	16.6229	3.5336	13.059	6.2016	48.2192	16.0338	11.5955	14.4718	20.5882	22.9949	20.0525	5.9761	11.1643	14.7817	36.903	21.0084	29.8686	21.2257
TRIM5	85363	291.846	312.747	288.869	284.792	495.574	569.49	517.721	410.7	445.014	391.382	584.857	426.857	209.827	637.073	880.065	769.564	637.563	495.048	425.16
TRIM59	286827	81.8587	154.296	81.4399	31.1951	163.643	180.63	72.9072	132.064	344.37	71.9941	90.3445	70.2624	102.258	145.478	93.4032	125.545	111.313	80.914	129.125
TRIM60	166655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM6	117854	115.066	148.731	165.194	142.857	313.178	198.356	126.582	173.469	415.34	178.235	159.687	114.286	64.409	90.5104	209.006	434.878	346.639	83.0346	67.5363
TRIM61	391712	5.1632	6.9991	2.6502	0	0	7.1233	0.4219	2.3191	2.8944	4.1176	2.555	0.5831	4.6481	0.3987	1.375	4.3321	25.7353	16.129	6.2712
TRIM62	55223	242.67	149.606	191.696	102.493	417.054	260.822	501.266	656.308	159.913	157.647	551.24	356.851	297.477	415.869	496.39	398.221	445.903	776.583	372.414
TRIM63	84676	871.842	148.731	910.777	680.649	9.3023	16.9863	2.1097	2.7829	42.6918	144.118	0.6387	388.338	3.9841	2.7911	5.5002	7.3313	4.2017	2.9869	27.0145
TRIM64	120146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM65	201292	462.475	381.452	524.735	171.745	458.139	438.356	194.937	183.21	482.634	444.118	249.112	443.149	704.515	483.652	351.667	446.541	341.387	108.124	439.951
TRIM66	9866	212.429	107.612	221.731	116.739	101.55	83.8356	86.4979	91.3729	180.174	211.177	274.023	370.262	196.547	195.375	179.787	486.53	532.563	172.64	115.294
TRIM67	440730	0	0	0	0.7915	0	1.0959	2.1097	0	0	0	0.6387	0	3.3201	1.5949	1.7188	2.6659	0	0.5974	0.9648
TRIM68	55128	351.097	270.341	371.025	157.895	195.349	232.329	210.548	71.8924	340.087	321.765	193.541	341.108	118.858	328.15	234.445	477.866	643.908	89.0084	179.936
TRIM69	140691	13.4538	6.9991	18.5512	7.1231	10.0775	13.6986	13.9241	7.4212	14.4718	14.1176	4.4712	21.9475	31.8725	17.1372	19.5944	7.9978	11.0294	14.3369	22.6729
TRIM6-TRIM34	445372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM71	131405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3332	0	0	0
TRIM72	493829	0.7376	0	0	0.7915	0	0.5479	0	0.9276	0.7236	0	0	0	0	1.5949	0.3438	0	0	0	0
TRIM74	378108	0	0	0	0	1.5504	0	11.3924	4.6382	0	0.5882	0.6387	0	13.9442	1.5949	5.1564	4.3321	0.5252	4.779	6.7536
TRIM77	390231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM7	81786	30.2416	30.6212	15.0177	7.9145	1077.52	30.6849	111.392	391.466	62.9522	60	60.0423	70.5539	83.6653	450.159	137.848	48.3198	35.7143	34.0502	54.9938
TRIM78P	117852	2.4562	2.2135	0	1.7135	6.7519	2.0164	0	3.0288	4.3343	7.4412	4.0688	2.8805	0	3.2775	5.4624	12.883	7.395	10.9259	2.7304
TRIM8	81603	2249.68	2231.85	2556.54	2390.19	1537.21	2784.66	5755.7	2436.92	1971.78	2535.29	4510.84	2852.48	1874.5	2144.34	3912.34	2981.83	3979.52	3921.74	3428.91
TRIM9	114088	28.7664	19.2476	12.3675	15.4333	0.7752	44.3836	49.789	16.2338	9.4067	34.1176	97.0897	30.3207	15.9363	15.949	11.0003	58.9834	253.151	78.853	57.4058
TRIML1	339976	0	0	0	0	2.3256	1.0959	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIML2	205860	0	0	0	2.7701	0	0	0	0	0.7236	0	0.6387	0	0	0	0	0	0	1.1947	0.4824
TRIO	7204	1965.7	2230.1	2270.32	2535.02	540.31	1510.68	671.73	513.915	2086.83	1641.18	1618.59	1536.44	399.734	1063.4	683.396	1939.79	989.496	1731.78	788.727
TRIOBP	11078	2912.78	2853.89	3447	3524.73	3392.25	3324.38	2949.79	3888.22	3866.86	3211.18	2925.47	2440.82	2520.58	1988.84	3711.93	2899.52	2990.02	3179.21	3056.98
TRIP10	9322	1753.27	1673.67	2197	2752.67	3689.92	1235.62	2396.2	6595.55	1278.58	1627.06	2096.37	1960.35	1657.37	2007.18	2364.04	1146.01	1272.06	2696.54	1843.74
TRIP11	9321	985.432	1070.87	962.898	870.202	679.07	893.151	563.713	856.215	940.666	737.059	853.367	741.691	288.845	757.576	892.747	1257.98	712.71	702.509	418.725
TRIP12	9320	3921.81	4218.72	3621.02	4203.8	2394.57	3094.25	2051.48	3677.64	3610.71	3045.29	2875.01	2811.66	2064.41	2545.06	2988.66	3549.67	2501.58	3270.01	1906.93
TRIP13	9319	12.5392	22.7472	16.7845	36.8025	279.845	392.877	138.397	198.516	565.847	47.0588	62.5973	37.3178	620.186	328.15	47.7827	41.3217	18.3824	37.037	88.2796
TRIP4	9325	544.348	407.699	585.689	411.951	573.643	580.822	652.321	585.343	463.097	524.118	512.276	518.95	438.247	947.368	700.928	514.189	619.748	448.029	535.466
TRIP6	7205	1238.43	1516.19	1935.51	1229.13	1910.85	1226.3	3559.92	2323.75	1542.69	1457.65	2249.67	1894.46	4456.84	1545.85	3235.13	1562.56	2277.31	2774.19	1834.57
TRIT1	54802	283.976	232.721	350.707	195.093	406.977	462.466	614.768	368.738	230.101	339.412	580.622	332.945	424.967	699.761	609.832	666.48	988.971	405.018	385.439
TRMT112	51504	1554.86	1482.06	1566.25	1645.83	2114.73	2214.25	3720.68	1957.79	1378.44	2137.65	2208.79	1767.93	3512.62	1709.73	1680.3	1611.21	2273.63	1754.48	2539.36
TRMT11	60487	206.528	262.467	144.876	278.987	232.558	222.466	254.43	194.805	170.767	235.294	344.285	285.714	94.2895	154.306	205.913	253.262	257.353	359.02	224.317
TRMT12	55039	288.401	223.097	293.286	184.804	184.496	281.644	395.359	298.238	264.11	264.706	231.865	282.799	517.264	414.673	311.791	278.922	335.609	224.014	506.522
TRMT1	55621	444.772	410.324	459.364	445.192	700	421.37	643.882	564.471	358.9	514.118	604.894	569.679	1626.16	543.86	667.24	563.508	846.113	837.515	809.953
TRMT2A	27037	339.296	330.709	431.979	318.164	662.791	434.521	366.245	404.453	314.038	459.412	587.01	525.947	1282.2	456.539	684.428	569.173	814.601	591.995	591.425
TRMT2B	79979	184.4	244.095	215.548	178.472	393.798	259.726	162.025	329.313	161.36	215.294	243.363	222.157	333.333	362.839	345.823	322.243	342.437	140.382	188.137
TRMT5	57570	558.362	405.949	593.64	296.399	334.108	395.068	413.502	363.173	540.521	444.118	325.123	420.991	328.021	337.321	391.543	464.203	438.55	359.02	373.379
TRMT61A	115708	913.148	927.384	1363.96	907.004	527.132	376.986	420.675	461.967	633.14	701.765	311.709	682.799	1187.25	375.997	374.699	456.872	627.626	485.663	651.725
TRMT61B	55006	162.043	184.322	176.581	217.831	208.38	330.888	284.456	185.06	186.056	198.853	232.67	214.391	225.359	373.373	262.454	304.268	255.578	198.728	298.284
TRMT6	51605	238.244	239.72	280.035	412.742	337.209	506.301	597.046	665.121	209.841	290.588	537.187	304.956	498.672	645.933	504.985	387.558	466.387	823.178	461.176
TRMU	55687	179.237	192.476	211.131	147.21	320.155	248.767	191.139	198.052	149.059	160	191.624	232.653	911.687	216.906	250.258	199.611	348.214	277.18	283.652
TRNAU1AP	54952	265.536	268.591	297.703	249.308	354.264	266.849	558.65	278.757	251.085	284.118	367.919	398.251	499.336	295.056	359.574	277.589	560.924	345.281	375.309
TRNP1	388610	433.708	390.201	455.83	339.929	1843.41	279.452	2589.45	272.727	257.598	418.235	1214.9	425.073	234.396	632.376	574.424	758.12	2185.4	1855.44	650.76
