Hugo_Symbol	Entrez_Gene_Id	TCGA-BL-A13J-11	TCGA-BT-A20N-11	TCGA-BT-A20Q-11	TCGA-BT-A20R-11	TCGA-BT-A20U-11	TCGA-BT-A20W-11	TCGA-BT-A2LA-11	TCGA-BT-A2LB-11	TCGA-CU-A0YN-11	TCGA-CU-A0YR-11	TCGA-GC-A3BM-11	TCGA-GC-A3WC-11	TCGA-GC-A6I3-11	TCGA-GD-A2C5-11	TCGA-GD-A3OP-11	TCGA-GD-A3OQ-11	TCGA-K4-A3WV-11	TCGA-K4-A54R-11	TCGA-K4-A5RI-11
VCPIP1	80124	1.1931	-0.2897	0.4347	0.3939	-0.4761	0.3673	-1.0802	0.1367	1.0755	0.4056	-1.6969	-0.1756	-2.4213	1.8022	-0.8513	0.9322	-0.109	-0.3635	0.7222
VCX2	51480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VCX	26609	-1.1462	-1.1462	-1.1462	-1.1462	-1.1462	-1.1462	0.5461	-1.1462	-1.1462	-1.1462	-0.3411	-1.1462	2.121	0.1573	-0.8572	-0.8649	-1.1462	-1.1462	-0.7612
VCX3A	51481	-1.4556	-1.4556	-1.4556	-0.17	-0.8996	-0.1779	1.2416	-1.4556	-0.5887	-0.7022	-0.4188	-0.7068	2.4342	1.8033	-0.6177	-0.3916	-0.5391	-1.4556	-0.2667
VCX3B	425054	-1.1986	-1.1986	-1.1986	-1.1986	-0.6515	-1.1986	-0.6153	-1.1986	-1.1986	-1.1986	-1.1986	-1.1986	1.7869	0.9348	-0.9169	-0.538	-1.1986	-1.1986	-1.1986
VCY	9084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VDAC1	7416	-1.2284	-0.8481	-0.815	-0.7408	2.5397	0.4887	1.116	1.6529	-0.5511	-1.3065	-0.8541	-0.8787	-0.5493	0.6406	0.5242	-0.1435	0.3117	0.5065	0.135
VDAC2	7417	0.4016	-0.1506	0.4492	0.9111	2.0646	-1.1969	0.0295	2.1142	0.0899	-0.2916	-0.9385	-0.0574	-1.3924	0.9949	0.1952	-1.4665	-1.0528	-0.0621	-0.6416
VDAC3	7419	0.5048	0.2984	0.8095	0.7417	1.9363	0.1447	0.4191	0.2029	1.2426	0.013	-1.345	0.3433	0.6103	-2.3673	-0.082	-0.699	-0.2192	-1.6023	-0.9518
VDR	7421	-1.9229	-1.3877	-1.8729	-1.1053	0.827	0.4901	0.8352	1.192	-1.0865	-0.428	0.2774	-0.5268	0.3896	0.2154	0.858	0.746	0.3799	1.0112	1.1085
VEGFA	7422	-1.692	-0.5146	-1.8344	1.0064	-0.4687	0.2925	0.8281	0.304	-1.908	0.0599	0.4198	0.0433	-0.5504	1.4365	1.2371	0.7496	-0.5156	1.3445	-0.238
VEGFB	7423	1.4513	1.2153	1.4795	0.717	-0.6214	-0.0037	-0.5695	-1.4594	1.1382	0.8237	-0.8013	0.7952	0.9163	-0.8361	-1.1445	-0.4819	-1.2611	-1.3973	0.0399
VEGFC	7424	-1.2576	-0.4069	-2.2579	0.3765	-1.5065	1.52	-0.3598	0.4908	-0.2191	1.5888	0.2763	0.4537	1.1657	0.3524	0.0704	-0.7416	-0.9062	0.2206	1.1404
VENTX	27287	-0.1688	0.7049	-0.6211	0.1997	-1.3763	-1.2835	-0.1889	0.0988	-0.63	-0.623	0.2736	-0.0424	2.7521	-1.0399	0.089	0.2667	-0.8887	0.5299	1.9482
VENTXP1	139538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VENTXP7	391518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VEPH1	79674	-0.5691	-1.4537	-1.4463	0.3866	-2.4861	-0.3196	-0.8621	-0.3008	-0.5907	-0.8158	-2.4861	-0.2442	0.1522	1.4477	0.5884	2.0329	1.5994	0.3952	-2.4861
VEZF1	7716	1.3468	0.8692	1.2735	0.9237	-2.2783	0.1592	-0.4947	-1.4184	1.2876	0.7328	-0.2083	0.3928	-1.4571	0.6008	-0.9462	0.3401	-0.123	-0.7004	-0.3
VEZT	55591	1.3023	1.5852	0.8015	0.4944	-0.036	0.3755	-1.064	-0.5783	1.664	-0.1963	-0.129	1.1509	-2.2576	-1.1182	-0.4367	-0.0496	-0.2679	-0.0012	-1.239
VGF	7425	-1.787	-1.084	-1.787	-0.4267	-1.1451	0.3938	2.3802	0.4656	-1.787	-1.2696	0.6281	-0.4407	1.6139	0.9702	-0.3087	-0.6902	-0.9839	-0.084	-0.0189
VGLL1	51442	-2.1091	-2.1091	-1.5507	-1.7716	-1.5909	0.5294	0.9621	-0.4581	-1.7231	-0.2017	0.4016	0.3673	0.6812	0.714	0.912	0.6465	1.2254	0.6648	0.1916
VGLL2	245806	-2.3235	-2.3235	0.7926	-2.3235	-2.3235	1.7152	-2.3235	-2.3235	-0.6565	0.7903	-2.3235	-2.3235	-2.3235	-2.3235	-0.7213	-2.3235	-1.031	-0.8893	-2.3235
VGLL3	389136	0.7529	1.1864	0.5023	-0.0332	-2.507	0.0667	0.2099	-1.7664	0.0169	0.478	0.7747	-0.194	-1.3544	-0.1278	-0.942	0.8125	0.6238	1.6274	-0.1266
VGLL4	9686	-0.6086	0.3484	-1.901	-1.2817	-1.4765	0.6599	1.2489	-0.6899	-1.561	0.2966	1.7004	-0.3972	0.2376	0.8629	0.1798	1.0804	0.966	0.3025	0.0325
VHL	7428	-0.5262	-0.667	-0.6486	-2.2296	0.5507	0.989	-1.2942	-0.1734	-0.4532	-1.0288	0.17	0.195	-0.7905	1.186	0.0975	1.8263	1.4122	1.039	0.3457
VHLL	391104	-73.6277	-73.6277	-73.6277	-73.6277	-73.6277	-73.6277	-73.6277	-73.6277	-73.6277	-73.6277	-73.6277	-73.6277	-73.6277	-73.6277	1.0	-1.0	-73.6277	-73.6277	-73.6277
VIL1	7429	-1.963	-1.963	-1.963	-1.963	-1.963	-1.963	-1.963	-1.963	-1.963	-1.963	-0.3407	1.359	-1.963	-1.963	-1.963	-1.0184	-1.963	-1.963	-1.963
VILL	50853	-1.429	-1.6886	-1.4199	-1.4414	-0.0827	0.1337	1.013	-0.2968	-1.4182	-0.3391	0.9855	0.22	0.6365	1.2452	1.048	0.9005	0.8625	1.0577	0.0131
VIM	7431	0.4166	0.1934	0.1985	0.7454	-1.9346	0.913	-1.1895	-0.2721	0.8702	1.3852	0.303	0.8722	0.8149	-0.6535	-1.0704	-1.0039	-1.8751	-0.0676	1.3545
VIP	7432	-1.2502	-0.7871	1.0447	-0.4688	-0.2093	0.5988	-1.8076	-0.1494	-0.9047	-0.424	0.2098	2.0903	0.7232	2.2245	0.0808	0.0543	-0.3716	-1.3351	-1.1262
VIPAR	63894	1.6586	0.5717	1.6985	-0.0316	0.081	-0.0239	-1.1	-0.8339	1.2109	0.8328	-1.0304	1.0056	-0.6357	-0.121	-0.7401	0.1722	0.277	-2.3152	-0.6767
VIPR1	7433	-0.9938	-1.2628	-1.3131	-1.694	-0.598	0.1151	1.0402	-0.0796	-1.8206	-0.1511	0.8317	0.135	0.0676	0.8518	0.8902	1.1684	1.4892	1.0716	0.2524
VIPR2	7434	0.5103	0.3783	0.1058	-0.5834	-2.5595	1.343	0.4356	-2.1532	0.6972	0.5587	0.9496	-0.0607	0.0816	-0.2426	-1.3721	1.079	0.1852	0.2758	0.3711
VIT	5212	1.1194	0.6854	0.7768	0.7722	-1.2704	0.2978	-2.1988	-1.3678	0.9769	1.3339	-0.5016	0.986	-0.6593	-0.4081	-0.3346	0.2198	-1.4297	0.0517	0.9505
VKORC1	79001	0.2051	0.348	0.4235	0.5023	-1.5592	0.4522	0.9547	-1.731	1.6706	0.4791	-0.6202	0.0041	1.1501	1.0351	-1.1317	-0.5255	-1.2011	-1.4444	0.9883
VKORC1L1	154807	1.5208	1.6136	1.4085	0.9113	-0.4022	0.1153	-1.5395	-0.3515	1.4739	0.7579	-0.816	-0.0583	-1.1857	0.532	-0.7707	-0.3661	-1.0936	-0.7323	-1.0176
VLDLR	7436	0.8761	1.2748	1.1382	1.4481	0.4029	-0.2308	-1.3104	-0.0059	1.3006	0.9755	-0.9518	0.6605	-1.8398	-1.6863	-0.6185	-0.135	-0.5771	-0.1672	-0.5537
VMA21	203547	-0.7062	-0.7998	-0.8245	-0.577	1.7969	2.2796	-0.9287	-0.2495	-0.5273	0.0142	-0.0021	-0.3531	-0.8281	0.0073	-0.8606	0.7018	2.0556	-0.7819	0.5832
VMAC	400673	-0.344	-0.5861	-0.6235	-1.5503	-0.5938	-0.4362	0.3678	-1.6879	-0.6292	0.0777	0.0345	-0.0368	2.1863	1.1376	0.5125	1.139	1.5549	-1.163	0.6404
VMO1	284013	-0.7557	0.1908	-0.9247	0.3936	0.3294	-0.0361	0.4498	0.2496	-1.1133	-0.582	0.1172	-0.1276	2.9669	-0.3513	-0.8233	-0.7616	-1.4089	0.4456	1.7414
VN1R1	57191	0.1624	-0.0743	2.5604	0.1288	0.4283	0.0122	-1.4679	-1.2965	0.2867	1.5356	-0.1283	0.9308	0.1114	-1.0439	-0.6629	0.8477	-0.516	-1.571	-0.2434
VN1R2	317701	-13.5543	-13.5543	-13.5543	1.0	-13.5543	-13.5543	-13.5543	-13.5543	-13.5543	-13.5543	-13.5543	-13.5543	-13.5543	-13.5543	-13.5543	-1.0	-13.5543	-13.5543	-13.5543
VN1R4	317703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VN1R5	317705	-2.9747	-2.9747	-2.9747	-2.9747	-2.9747	-2.9747	-2.9747	-2.9747	-2.9747	-2.9747	-2.9747	-2.9747	-2.9747	-1.0	-2.9747	-2.9747	-2.9747	-2.9747	1.0
VNN1	8876	1.4105	-0.6562	-1.5869	-0.7121	1.0991	0.8967	-0.2463	-0.5921	0.1138	0.773	-0.5566	0.9891	1.6701	0.3184	-1.3589	-0.0292	-1.3029	-1.2918	1.0622
VNN2	8875	0.0078	0.9615	-2.4632	-0.7344	-0.3605	0.0251	-0.7234	0.473	-0.4778	0.8854	-0.2195	1.0801	1.2824	0.4912	-0.5291	0.1596	-1.5955	-0.1606	1.8978
VNN3	55350	0.9583	-0.3893	-1.6552	-0.8858	0.9515	-0.9278	-1.3092	0.7599	-1.6552	-1.2004	-0.1066	0.6401	1.7375	0.6249	-1.3647	0.2574	-1.2402	-0.038	1.5324
VOPP1	81552	-1.6063	-1.346	-1.3843	-0.6039	-0.7338	0.4208	0.9056	0.1512	-0.6326	0.4117	0.2764	0.0994	2.6397	1.0281	0.1428	-0.26	-0.3628	-0.44	1.2941
VPRBP	9730	0.7912	1.0767	-0.0766	1.5789	-0.4984	0.3022	-0.9653	0.7117	-0.281	0.1411	0.2994	-0.4783	-2.7695	-0.4445	-0.4031	0.5304	0.0811	1.6374	-1.2335
VPREB1	7441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPREB3	29802	-0.8829	0.0853	-1.2051	-1.3487	0.7885	0.0087	-0.61	1.002	-0.0989	1.0567	-0.8644	1.1729	2.1272	0.9634	-0.5149	-1.1557	-0.6578	-0.9819	1.1156
VPS11	55823	1.0871	0.2417	0.9454	-0.1563	-0.6926	-0.2305	0.056	-1.241	0.2611	1.5955	-0.3275	0.8275	-2.3163	-0.0135	0.2264	0.6218	1.3862	-1.8622	-0.4086
VPS13A	23230	0.4285	0.9116	0.6945	1.2674	-0.0266	-0.128	-1.8412	-0.8288	0.6345	-0.3901	1.0299	0.1406	-2.3032	-0.568	0.1405	1.3788	-0.083	0.8911	-1.3485
VPS13B	157680	0.685	1.1404	0.842	1.4491	-1.4072	0.5373	-1.4775	-0.7008	0.8785	0.7625	0.0897	-0.062	-2.5047	0.5159	-0.415	0.8933	-0.5456	-0.1479	-0.5326
VPS13C	54832	0.622	0.5388	0.587	1.0203	-2.4333	0.3655	-0.5374	-1.631	0.5166	0.5153	0.356	0.1768	-2.2858	0.4039	0.3652	1.2018	0.3406	0.2162	-0.3384
VPS13D	55187	0.9695	1.1385	0.9284	1.2711	0.2042	-0.7334	-0.6635	0.8788	0.6486	0.446	-0.2133	-0.2359	-2.9805	-0.3219	0.1317	0.753	-0.2171	-0.7312	-1.273
VPS16	64601	-1.4527	-1.4848	-0.6887	-1.1869	0.3046	-0.3148	1.3115	-0.217	-0.0072	-0.5657	-0.4031	-0.0879	2.1537	1.5287	1.5593	-0.2703	0.6226	-0.6876	-0.1137
VPS18	57617	0.8041	-0.5164	1.2238	-2.4165	0.3427	-0.7895	0.578	-1.6981	1.0446	0.2604	-1.3811	0.4341	0.6702	0.5677	0.9171	0.254	0.5802	-1.1925	0.3171
VPS24	51652	1.4304	1.2628	1.6328	1.9994	-0.745	-0.4694	-0.603	-0.7673	1.0303	0.7674	-0.5673	-0.2046	-1.3086	-0.3961	-0.5785	-0.0556	-0.1093	-1.0047	-1.3136
VPS25	84313	-1.2344	-1.5115	-1.1716	-1.811	1.7195	0.3589	0.8586	1.4703	-0.625	-0.397	0.0382	-0.4689	0.5192	1.1999	1.1895	-0.2571	0.5201	-0.5491	0.1514
VPS26A	9559	0.5134	0.0207	-0.015	0.993	0.6486	-0.0111	0.103	2.0217	-0.5611	-0.1212	0.075	-0.2328	-3.1203	-1.5261	0.6454	-0.1402	0.0566	0.5758	0.0746
VPS26B	112936	1.0481	0.6378	1.7697	-0.21	0.21	-0.5406	-0.8478	-0.2614	1.2742	0.7347	-0.7546	0.6473	-1.4127	0.5765	-0.0461	0.4148	0.087	-2.6635	-0.663
VPS28	51160	-1.1703	-1.1411	-0.7132	-0.9466	0.1273	-0.9188	1.5484	-0.1276	-0.8607	-0.1818	0.3014	-0.2393	2.727	-0.0493	0.7931	-0.6105	0.6309	-0.4629	1.294
VPS29	51699	1.5194	0.1071	1.3986	1.2606	0.4335	-0.2241	-0.6827	-0.1059	1.3392	0.1572	-1.6248	0.2442	1.5206	-0.3971	-0.8957	-1.5028	-0.7712	-1.2038	-0.572
VPS33A	65082	0.6419	-0.688	0.8031	-1.0236	0.1464	0.4574	-0.8451	-1.3935	0.6362	1.5621	-0.362	0.6976	0.1898	0.862	0.144	0.0439	0.684	-2.9418	0.3855
VPS33B	26276	-0.738	-0.7058	-0.2218	-1.3088	1.0899	-1.0185	0.1419	-0.1423	-0.407	0.836	-0.9941	0.4169	1.0939	-0.7451	2.0434	0.6268	1.533	-1.7767	0.2762
VPS35	55737	0.1525	-0.5936	0.1738	-0.539	-1.6246	1.0353	1.8397	-0.3563	-0.0601	-0.317	-0.4378	-0.9269	-1.4434	1.2919	0.5192	0.8331	1.4229	0.6802	-1.65
VPS36	51028	0.3051	0.3589	-0.09	0.5073	0.9853	-0.3995	-1.2296	0.7819	0.0688	0.2285	0.7955	-0.3713	-3.0727	0.3571	0.6829	1.2573	0.7983	-0.6285	-1.3351
VPS37A	137492	1.2002	1.0904	1.2576	1.391	0.666	-0.4121	-0.7514	0.3855	1.041	0.4244	-0.6573	0.2361	-2.6886	-1.2548	-0.5113	-0.0081	-0.6132	-0.3003	-0.495
VPS37B	79720	-1.1821	-1.0648	-1.4624	-0.7384	-0.3469	-0.8493	1.3009	1.0574	-0.8991	-1.2618	1.3488	-0.5288	1.2947	0.4175	0.3602	-0.202	0.743	1.7256	0.2874
VPS37C	55048	0.1778	1.374	1.0034	0.9866	3.0481	-1.1982	-0.3992	-0.636	0.2693	-0.7085	0.2538	-0.5103	-0.6924	-0.8049	0.0086	-0.1269	-0.2411	-1.1038	-0.7003
VPS37D	155382	1.1321	-0.3891	0.7648	-0.3924	-1.1238	0.8844	0.8326	-2.2164	1.284	0.6266	-0.1979	1.257	0.4589	-0.9119	-0.0814	-0.4172	0.652	-1.9561	-0.2063
VPS39	23339	1.4931	0.9125	1.5836	0.5556	-0.9518	-0.5034	-1.2076	-1.7233	1.4254	0.8738	-0.4187	0.7833	-0.6816	-0.5264	-0.3926	0.6881	0.1945	-1.4575	-0.647
VPS41	27072	0.9401	0.5775	0.9073	0.6476	-1.5541	0.2608	-1.2837	-0.8012	0.7091	0.4447	0.3163	0.326	-2.1665	1.8937	-0.1621	0.8047	0.0637	-0.8	-1.1237
VPS45	11311	1.0028	0.6652	1.5652	0.753	0.3102	-0.0999	-1.3116	-0.5553	0.4341	0.7346	-1.2915	0.4651	-0.0724	0.8309	0.4739	0.1246	-0.3184	-2.8214	-0.8892
VPS4A	27183	1.3153	0.4632	0.8233	0.3889	0.0143	-1.1869	-0.3961	1.1995	0.1211	0.2789	-0.8582	-0.2567	2.4599	-0.8179	-0.5371	-2.0467	-1.0607	0.0459	0.0501
VPS4B	9525	-0.2924	-0.9256	-0.6496	-1.1458	1.6139	-0.3212	-0.078	1.9572	-0.801	-0.2269	0.1851	-0.1899	-2.2699	1.1403	1.1208	0.6915	0.7239	0.0191	-0.5515
VPS52	6293	-0.478	-0.5826	-0.2785	-0.9406	1.0421	-0.6947	1.3504	1.1948	-0.4972	0.3074	0.3969	-0.4379	-2.5836	-0.5028	1.0598	0.4475	1.6529	0.4324	-0.8884
VPS53	55275	0.9998	0.3999	0.3006	-1.0987	2.467	0.1377	-0.0566	2.0032	-0.3395	-0.2984	-0.6806	-0.0796	-0.806	-1.6115	0.3645	0.3131	0.11	-1.0334	-1.0913
VPS54	51542	-0.516	0.6678	-0.8471	1.3743	0.5143	1.193	-1.9718	-0.1279	-1.5925	-0.5148	0.2595	-0.8414	-0.6076	1.9676	0.5356	1.0829	0.4685	-0.368	-0.6764
VPS72	6944	1.5795	1.361	1.6383	-1.4355	-0.9815	0.1223	1.0546	-1.5934	0.7679	0.6784	-0.6931	0.4999	0.6134	-0.1293	-0.4613	-1.2355	-0.2239	-1.0003	-0.5616
VPS8	23355	0.1703	0.4258	0.5494	0.4539	-1.2014	-0.369	-0.9878	-0.5589	0.2123	0.0604	0.7827	-0.1769	-2.1013	1.3657	0.2266	2.513	0.1648	-0.1025	-1.4272
VRK1	7443	-1.6379	-1.2847	-0.4374	-0.5729	0.3756	0.9909	1.3448	0.5833	0.0926	-0.1882	-0.1334	-0.9403	2.6847	0.4102	-0.5656	-1.1542	0.3096	-0.5703	0.6932
VRK2	7444	0.007	0.4228	0.4258	1.0649	0.7276	0.2079	-1.4398	3.1897	-0.3326	-0.3112	-0.4846	-0.1646	-1.021	0.555	-0.0139	-0.1679	-0.6091	-1.4482	-0.6078
VRK3	51231	-0.8663	-1.0069	-0.9298	-2.762	-0.4481	-0.1302	0.9905	0.1335	-1.0545	-0.6111	0.3827	0.606	1.368	1.0682	1.1476	0.5652	0.3713	0.7445	0.4316
VSIG10	54621	-0.0004	-1.8301	-1.8917	-1.0019	-0.3602	1.1197	1.2809	0.5205	-0.5079	-0.6469	0.8663	-0.7007	0.195	1.4983	0.0537	0.9619	1.4265	-0.2401	-0.7429
VSIG10L	147645	0.0667	-0.2487	0.082	-0.0339	3.0825	-0.2807	-0.8533	2.4979	-0.1562	-0.1079	-0.4541	-0.0205	-0.8191	-0.2998	-0.4155	-0.3876	-0.4134	-0.8576	-0.3808
VSIG1	340547	-1.4522	-1.4196	-1.4177	-1.5461	-0.9466	0.2309	1.5756	-0.5047	-1.6891	0.3089	1.0376	0.3734	0.3434	0.1934	0.0366	0.9918	0.0686	1.7951	0.3317
VSIG2	23584	-1.644	-1.8269	-1.2079	-1.5557	0.0396	0.123	1.0515	0.1447	-1.7364	0.1775	0.7173	0.4062	0.4731	0.9316	0.8273	0.716	0.9313	0.8388	0.593
VSIG4	11326	1.5015	1.1313	0.3894	0.0785	-1.5076	0.5696	-0.8422	0.0099	1.2619	-0.0225	-1.3634	0.3501	-0.2989	-0.3648	-0.0814	0.1913	-1.9012	-0.9899	1.8886
VSIG8	391123	-1.22	-0.6279	0.2038	-0.6708	2.6232	-0.8084	-0.2886	2.3958	-0.7072	-0.0672	-1.22	-0.4843	-0.7403	-0.3218	-0.4052	-1.22	-0.3288	-0.0701	0.2977
VSNL1	7447	-1.9596	-1.0223	0.3666	-0.699	2.0123	0.681	-0.1449	1.8636	-0.0682	-0.5789	0.2803	-0.5633	-0.0654	-0.6441	1.5146	-0.1105	0.2974	0.215	-1.3745
VSTM1	284415	-5.6443	-5.6443	-5.6443	-1.7413	1.0744	-0.5296	-5.6443	-5.6443	-5.6443	-5.6443	0.1377	-5.6443	-5.6443	1.2199	-5.6443	-5.6443	-5.6443	-0.1611	-5.6443
VSTM2A	222008	-0.9913	-1.4283	-1.4256	-0.5824	-1.7969	1.6728	0.4659	-0.8881	-0.9996	-0.106	1.4951	-0.8436	-0.4	0.2562	0.5375	1.4823	0.4625	1.3823	-0.0897
VSTM2B	342865	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-1.0	1.0	-5.2749	-5.2749
VSTM2L	128434	-0.9809	0.33	0.2563	-0.7195	-1.0014	1.4651	-0.9794	-1.2436	1.0419	0.5036	-1.0169	0.7691	2.8196	-0.0328	0.0036	-0.6791	-0.2064	-0.4939	0.1648
VSX1	30813	1.639	-1.7813	0.5995	0.3573	-0.088	-0.7386	-1.7813	-1.7813	-1.0142	0.811	-1.0853	1.796	-1.7813	-1.3085	-1.7813	-1.7813	-0.4481	-1.7813	-0.5202
VSX2	338917	-3.3955	-0.0533	-3.3955	-0.2953	-3.3955	-3.3955	-3.3955	-3.3955	-0.5007	-3.3955	-3.3955	-3.3955	1.0976	-1.6113	-3.3955	-3.3955	-3.3955	-3.3955	1.3631
VTA1	51534	-0.8884	-0.9299	-0.958	-1.0515	1.474	0.7289	0.7261	1.65	-0.0577	-0.4908	-0.0676	-0.7119	-2.5147	0.6306	0.961	0.7	0.6218	0.2841	-0.1059
VTCN1	79679	-2.6988	-2.6988	-2.6988	-1.9562	0.0333	0.2895	1.1819	-0.0021	-2.3941	-0.4263	-0.5079	0.444	1.2335	1.2938	0.8486	0.4715	0.0278	-0.1279	-0.4093
VTI1A	143187	-0.2297	0.2549	0.4327	1.7956	0.9166	-0.0289	-0.8009	2.0584	0.8124	0.1565	-0.5055	-0.3224	-1.071	-2.3889	0.2559	-0.3986	-0.7377	0.6301	-0.8296
VTI1B	10490	0.7185	0.8064	1.5003	0.3351	0.3209	-0.955	1.9595	0.0627	0.307	-1.3771	-1.6226	0.0146	0.5374	-0.9256	0.6226	-0.7766	0.8993	-1.4341	-0.9932
VTN	7448	0.0411	0.9041	1.0044	0.1643	0.8596	1.4534	-0.2033	-0.773	0.29	0.5626	-1.1924	0.8952	0.3522	-0.7774	-1.3589	0.078	-2.0581	-1.5676	1.3255
VTRNA1-1	56664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VTRNA1-2	56663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VTRNA1-3	56662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VWA1	64856	1.0702	1.0539	1.2496	1.3629	-0.3035	-0.0293	-0.8642	-1.7973	1.4873	0.9166	-1.0635	0.9216	-0.067	-0.4755	-1.139	-0.2684	-0.6097	-1.4992	0.0545
VWA2	340706	-1.2951	-1.4871	-1.4819	-1.3155	-0.2886	1.1899	0.3552	0.5013	-1.587	-0.0966	1.3097	0.1226	-0.2027	1.1722	0.364	1.4345	1.12	0.3865	-0.2013
VWA3A	146177	-3.5424	-3.5424	1.6937	-3.5424	-3.5424	-0.979	-3.5424	-3.5424	-3.5424	-0.0196	0.1652	-0.8647	2.4552	-0.2391	-0.0776	-0.6077	-0.265	-0.8194	-0.4422
VWA3B	200403	-0.5421	-0.3048	-0.2909	-2.586	-1.2917	-1.6007	0.2595	-0.2199	-0.5677	-2.586	1.2467	-0.3052	-0.6803	0.1687	-0.6353	-0.3744	2.2009	1.3701	1.5671
VWA5A	4013	0.2246	-0.4868	-0.571	0.6928	-2.1631	-0.3287	1.3803	-1.1254	-1.0245	0.2718	0.4317	-0.0637	-1.7134	0.9099	1.3396	0.9109	1.4156	0.2941	-0.3947
VWA5B1	127731	-2.9633	-2.9633	-2.9633	-2.9633	-2.9633	-0.3231	0.8838	-2.9633	-2.9633	-0.706	0.1454	-0.9802	-0.7326	-0.2818	-0.799	1.0815	2.2923	0.6551	-1.2354
VWA5B2	90113	-0.5774	-1.4435	-0.0349	0.0085	-1.507	-0.3424	1.0619	-0.7797	-0.594	0.7857	1.0719	-0.5877	-0.6674	0.4268	-0.5359	-0.2288	0.2174	2.8721	0.8544
VWC2	375567	0.6754	0.3962	-1.4181	-0.8201	-0.3887	3.0329	0.049	-0.7347	-1.4181	0.4059	-1.4181	-1.4181	-1.4181	-0.3664	-0.4796	-0.9023	-0.661	-1.4181	-0.2067
VWC2L	402117	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-2.3362	-1.0	1.0	-2.3362	-2.3362
VWCE	220001	-0.8671	-0.484	-1.0429	0.1962	-1.763	1.298	-0.2656	0.0951	-0.0284	1.6062	-0.3601	1.0364	2.054	-0.6597	0.943	-0.6028	-0.9054	-0.983	0.7333
VWDE	221806	-2.374	-2.374	-2.374	-1.5901	-0.2939	-0.0364	-0.6409	-1.7166	-0.5684	-0.2837	1.3672	-0.2209	-2.374	0.9536	1.4913	0.9987	1.1914	0.3609	-1.0122
VWF	7450	1.0953	-0.3306	-0.2423	0.7858	-0.9798	0.5307	-1.7639	0.541	0.5087	1.7777	-0.2203	0.2031	1.4238	-0.9976	0.1764	-0.8508	-1.5944	-1.1582	1.0952
WAC	51322	1.9005	1.1041	1.5409	1.3518	-0.5983	-0.362	-1.2736	0.1162	0.7245	0.7016	-0.5992	0.5933	-1.9548	-0.2571	-1.1169	-0.2398	-0.538	-0.4149	-0.6785
WAPAL	23063	0.1623	0.3611	0.0177	0.6104	-0.4637	0.2063	-0.7111	1.4535	0.2115	-0.0896	0.59	-0.466	-3.1964	-0.5038	-0.01	0.4347	-0.021	1.9948	-0.5806
WARS2	10352	-0.4715	-1.3228	-1.9732	-1.1831	0.0282	0.9104	0.9442	0.3399	-1.2797	0.788	-0.108	-0.1445	-0.722	0.7697	-0.4013	1.2173	1.9806	0.9181	-0.2904
WARS	7453	-1.5323	-0.006	-0.7067	1.1378	-0.0912	0.909	-0.5467	0.3297	-0.8082	0.5739	-0.8397	-0.5219	1.4693	-0.7317	1.6024	-0.8228	-1.0834	-0.4208	2.0895
WAS	7454	-0.6845	-0.2485	-1.5693	-0.968	0.0077	0.6181	-0.2654	0.5797	-0.6109	0.3673	-0.8463	0.8322	2.4705	0.4984	-0.1546	-0.5049	-1.1746	-0.3957	2.0489
WASF1	8936	0.9158	0.8527	-0.0517	0.05	1.8608	0.7777	-1.0581	0.1251	2.1776	0.6978	-0.5991	-0.339	-1.4503	-0.1657	-0.4466	-0.6623	-1.3068	-1.4298	0.0519
WASF2	10163	1.6177	0.3394	1.124	0.7852	0.4858	-0.6676	-0.6891	1.2643	0.8341	0.6908	0.2903	0.3399	-2.1691	-0.2095	-1.7942	0.0482	-0.2681	-0.7166	-1.3055
WASF3	10810	1.2278	1.1772	0.8831	1.1553	-1.5768	0.4479	-1.4533	-0.8484	0.9617	0.9434	0.5697	0.2942	-1.9085	-0.9253	-1.0205	0.7221	-0.0639	-0.3656	-0.2201
